Temperature,Humidity,Pressure,Wind Speed,Month,PM25_Concentration
5.0,33.0,997.0,13.68,11,9.0
5.0,33.0,997.0,13.68,11,13.0
5.0,33.0,997.0,13.68,11,16.0
4.0,29.0,996.0,18.0,11,18.0
4.0,29.0,996.0,18.0,11,14.0
4.0,29.0,996.0,18.0,11,19.0
4.0,29.0,996.0,18.0,11,23.0
3.0,31.0,996.0,11.88,11,27.0
3.0,31.0,996.0,11.88,11,21.0
3.0,31.0,996.0,11.88,11,33.0
3.0,31.0,996.0,11.88,11,36.0
3.0,29.0,996.0,18.0,11,30.0
3.0,29.0,996.0,18.0,11,31.0
3.0,29.0,996.0,18.0,11,41.0
3.0,29.0,996.0,18.0,11,30.0
3.0,28.0,996.0,8.28,11,18.0
3.0,28.0,996.0,8.28,11,19.0
3.0,28.0,996.0,8.28,11,24.0
3.0,28.0,996.0,8.28,11,19.0
2.0,12.0,997.0,16.92,11,12.0
2.0,12.0,997.0,16.92,11,15.0
2.0,12.0,997.0,16.92,11,23.0
2.0,12.0,997.0,16.92,11,18.0
1.0,15.0,998.0,13.32,11,22.0
1.0,15.0,998.0,13.32,11,19.0
1.0,15.0,998.0,13.32,11,32.0
1.0,15.0,998.0,13.32,11,27.0
-2.0,22.0,999.0,14.4,11,25.0
-2.0,22.0,999.0,14.4,11,29.0
-2.0,22.0,999.0,14.4,11,50.0
-2.0,22.0,999.0,14.4,11,44.0
-4.0,20.0,1000.0,19.8,11,23.0
-4.0,20.0,1000.0,19.8,11,20.0
-4.0,20.0,1000.0,19.8,11,45.0
-4.0,20.0,1000.0,19.8,11,32.0
-5.0,16.0,1001.0,13.32,12,42.0
-5.0,16.0,1001.0,13.32,12,39.0
-5.0,16.0,1001.0,13.32,12,63.0
-5.0,16.0,1001.0,13.32,12,48.0
-6.0,19.0,1001.0,22.68,12,25.0
-6.0,19.0,1001.0,22.68,12,23.0
-6.0,19.0,1001.0,22.68,12,40.0
-6.0,19.0,1001.0,22.68,12,25.0
-6.0,25.0,1001.0,25.2,12,18.0
-6.0,25.0,1001.0,25.2,12,19.0
-6.0,25.0,1001.0,25.2,12,26.0
-6.0,25.0,1001.0,25.2,12,21.0
-6.0,28.0,1001.0,16.92,12,12.0
-6.0,28.0,1001.0,16.92,12,10.0
-6.0,28.0,1001.0,16.92,12,19.0
-6.0,28.0,1001.0,16.92,12,13.0
-6.0,27.0,1002.0,20.88,12,10.0
-6.0,27.0,1002.0,20.88,12,5.0
-6.0,27.0,1002.0,20.88,12,16.0
-6.0,27.0,1002.0,20.88,12,13.0
-7.0,27.0,1004.0,20.88,12,8.0
-7.0,27.0,1004.0,20.88,12,7.0
-7.0,27.0,1004.0,20.88,12,12.0
-7.0,27.0,1004.0,20.88,12,13.0
-6.0,25.0,1004.0,27.0,12,8.0
-6.0,25.0,1004.0,27.0,12,10.0
-6.0,25.0,1004.0,27.0,12,9.0
-6.0,25.0,1004.0,27.0,12,12.0
-5.0,22.0,1005.0,32.76,12,8.0
-5.0,22.0,1005.0,32.76,12,6.0
-5.0,22.0,1005.0,32.76,12,12.0
-5.0,22.0,1005.0,32.76,12,11.0
-4.0,19.0,1005.0,26.28,12,8.0
-4.0,19.0,1005.0,26.28,12,7.0
-4.0,19.0,1005.0,26.28,12,6.0
-4.0,19.0,1005.0,26.28,12,10.0
-4.0,16.0,1004.0,27.72,12,8.0
-4.0,16.0,1004.0,27.72,12,7.0
-4.0,16.0,1004.0,27.72,12,12.0
-2.0,15.0,1005.0,23.04,12,12.0
-2.0,15.0,1005.0,23.04,12,4.0
-2.0,15.0,1005.0,23.04,12,8.0
-2.0,15.0,1005.0,23.04,12,14.0
-1.0,14.0,1004.0,26.64,12,10.0
-1.0,14.0,1004.0,26.64,12,14.0
-1.0,14.0,1004.0,26.64,12,11.0
-1.0,13.0,1004.0,27.0,12,12.0
-1.0,13.0,1004.0,27.0,12,3.0
-1.0,13.0,1004.0,27.0,12,15.0
-1.0,13.0,1004.0,27.0,12,10.0
-2.0,15.0,1005.0,18.36,12,7.0
-2.0,15.0,1005.0,18.36,12,9.0
-2.0,15.0,1005.0,18.36,12,10.0
-2.0,15.0,1005.0,18.36,12,9.0
-2.0,16.0,1006.0,17.28,12,6.0
-2.0,16.0,1006.0,17.28,12,5.0
-2.0,16.0,1006.0,17.28,12,9.0
-2.0,16.0,1006.0,17.28,12,9.0
-2.0,19.0,1007.0,14.04,12,8.0
-2.0,19.0,1007.0,14.04,12,11.0
-2.0,19.0,1007.0,14.04,12,9.0
-2.0,19.0,1007.0,14.04,12,8.0
-4.0,21.0,1007.0,8.64,12,14.0
-4.0,21.0,1007.0,8.64,12,10.0
-4.0,21.0,1007.0,8.64,12,13.0
-4.0,21.0,1007.0,8.64,12,15.0
-4.0,19.0,1007.0,19.8,12,18.0
-4.0,19.0,1007.0,19.8,12,14.0
-4.0,19.0,1007.0,19.8,12,16.0
-4.0,19.0,1007.0,19.8,12,19.0
-5.0,22.0,1007.0,14.76,12,14.0
-5.0,22.0,1007.0,14.76,12,10.0
-5.0,22.0,1007.0,14.76,12,14.0
-5.0,22.0,1007.0,14.76,12,8.0
-6.0,23.0,1008.0,15.12,12,17.0
-6.0,23.0,1008.0,15.12,12,9.0
-6.0,23.0,1008.0,15.12,12,11.0
-6.0,23.0,1008.0,15.12,12,15.0
-5.0,18.0,1000.0,21.24,12,9.0
-5.0,18.0,1000.0,21.24,12,10.0
-5.0,18.0,1000.0,21.24,12,8.0
-5.0,18.0,1000.0,21.24,12,8.0
-6.0,23.0,1008.0,15.48,12,9.0
-6.0,23.0,1008.0,15.48,12,11.0
-6.0,23.0,1008.0,15.48,12,17.0
-6.0,23.0,1008.0,15.48,12,15.0
-6.0,27.0,1007.0,6.84,12,9.0
-6.0,27.0,1007.0,6.84,12,6.0
-6.0,27.0,1007.0,6.84,12,7.0
-6.0,27.0,1007.0,6.84,12,11.0
-8.0,27.0,1007.0,4.32,12,10.0
-8.0,27.0,1007.0,4.32,12,12.0
-8.0,27.0,1007.0,4.32,12,6.0
-8.0,27.0,1007.0,4.32,12,13.0
-8.0,37.0,1006.0,3.6,12,9.0
-8.0,37.0,1006.0,3.6,12,6.0
-8.0,37.0,1006.0,3.6,12,10.0
-8.0,37.0,1006.0,3.6,12,11.0
-8.0,29.0,1005.0,9.72,12,12.0
-8.0,29.0,1005.0,9.72,12,17.0
-8.0,29.0,1005.0,9.72,12,20.0
-8.0,29.0,1005.0,9.72,12,13.0
-10.0,34.0,1005.0,10.44,12,10.0
-10.0,34.0,1005.0,10.44,12,13.0
-10.0,34.0,1005.0,10.44,12,14.0
-10.0,34.0,1005.0,10.44,12,12.0
-11.0,30.0,1005.0,11.88,12,8.0
-11.0,30.0,1005.0,11.88,12,12.0
-11.0,30.0,1005.0,11.88,12,17.0
-11.0,30.0,1005.0,11.88,12,13.0
-7.0,27.0,1005.0,9.36,12,10.0
-7.0,27.0,1005.0,9.36,12,10.0
-7.0,27.0,1005.0,9.36,12,15.0
-7.0,27.0,1005.0,9.36,12,11.0
-6.0,23.0,1005.0,12.24,12,12.0
-6.0,23.0,1005.0,12.24,12,15.0
-6.0,23.0,1005.0,12.24,12,23.0
-6.0,23.0,1005.0,12.24,12,26.0
-4.0,19.0,1003.0,8.28,12,17.0
-4.0,19.0,1003.0,8.28,12,18.0
-4.0,19.0,1003.0,8.28,12,35.0
-4.0,19.0,1003.0,8.28,12,23.0
-2.0,18.0,1002.0,9.0,12,28.0
-2.0,18.0,1002.0,9.0,12,36.0
-2.0,18.0,1002.0,9.0,12,37.0
-2.0,18.0,1002.0,9.0,12,43.0
-1.0,16.0,1001.0,16.56,12,40.0
-1.0,16.0,1001.0,16.56,12,44.0
-1.0,16.0,1001.0,16.56,12,46.0
-1.0,16.0,1001.0,16.56,12,52.0
0.0,14.0,1000.0,13.32,12,51.0
0.0,14.0,1000.0,13.32,12,71.0
0.0,14.0,1000.0,13.32,12,59.0
0.0,14.0,1000.0,13.32,12,76.0
1.0,14.0,999.0,12.6,12,41.0
1.0,14.0,999.0,12.6,12,66.0
1.0,14.0,999.0,12.6,12,81.0
1.0,14.0,999.0,12.6,12,66.0
0.0,16.0,999.0,5.4,12,67.0
-2.0,24.0,998.0,2.52,12,89.0
-2.0,24.0,998.0,2.52,12,96.0
-4.0,31.0,999.0,3.96,12,108.0
-6.0,20.0,1000.0,10.8,12,100.0
-6.0,20.0,1000.0,10.8,12,102.0
-6.0,20.0,1000.0,10.8,12,104.0
-6.0,20.0,1000.0,10.8,12,111.0
-7.0,23.0,1000.0,11.16,12,103.0
-7.0,23.0,1000.0,11.16,12,107.0
-7.0,23.0,1000.0,11.16,12,113.0
-7.0,23.0,1000.0,11.16,12,125.0
-9.0,25.0,1000.0,5.76,12,111.0
-9.0,25.0,1000.0,5.76,12,109.0
-9.0,25.0,1000.0,5.76,12,127.0
-9.0,25.0,1000.0,5.76,12,123.0
-9.0,27.0,1000.0,5.4,12,131.0
-9.0,27.0,1000.0,5.4,12,115.0
-9.0,27.0,1000.0,5.4,12,128.0
-9.0,27.0,1000.0,5.4,12,126.0
-5.0,24.0,1000.0,8.28,12,70.0
-5.0,24.0,1000.0,8.28,12,99.0
-5.0,24.0,1000.0,8.28,12,112.0
-5.0,24.0,1000.0,8.28,12,111.0
-5.0,29.0,1000.0,3.96,12,31.0
-5.0,29.0,1000.0,3.96,12,30.0
-5.0,29.0,1000.0,3.96,12,56.0
-5.0,29.0,1000.0,3.96,12,26.0
-5.0,21.0,1000.0,8.28,12,14.0
-5.0,21.0,1000.0,8.28,12,12.0
-5.0,21.0,1000.0,8.28,12,14.0
-5.0,21.0,1000.0,8.28,12,13.0
-5.0,23.0,1001.0,12.96,12,13.0
-5.0,23.0,1001.0,12.96,12,9.0
-5.0,23.0,1001.0,12.96,12,12.0
-5.0,23.0,1001.0,12.96,12,9.0
-6.0,22.0,1001.0,11.16,12,5.0
-6.0,22.0,1001.0,11.16,12,7.0
-6.0,22.0,1001.0,11.16,12,8.0
-6.0,22.0,1001.0,11.16,12,9.0
-6.0,19.0,1001.0,16.2,12,11.0
-6.0,19.0,1001.0,16.2,12,11.0
-6.0,19.0,1001.0,16.2,12,7.0
-6.0,19.0,1001.0,16.2,12,13.0
-3.0,17.0,1000.0,13.68,12,13.0
-3.0,17.0,1000.0,13.68,12,12.0
-3.0,17.0,1000.0,13.68,12,24.0
-3.0,17.0,1000.0,13.68,12,16.0
-2.0,14.0,999.0,22.32,12,8.0
-2.0,14.0,999.0,22.32,12,9.0
-2.0,14.0,999.0,22.32,12,13.0
-2.0,14.0,999.0,22.32,12,11.0
-1.0,13.0,998.0,14.04,12,6.0
-1.0,13.0,998.0,14.04,12,13.0
-1.0,13.0,998.0,14.04,12,17.0
0.0,14.0,997.0,17.28,12,5.0
0.0,14.0,997.0,17.28,12,7.0
0.0,14.0,997.0,17.28,12,11.0
0.0,14.0,997.0,17.28,12,9.0
0.0,14.0,998.0,10.8,12,7.0
0.0,14.0,998.0,10.8,12,12.0
0.0,14.0,998.0,10.8,12,14.0
0.0,14.0,998.0,10.8,12,9.0
0.0,14.0,998.0,15.48,12,8.0
0.0,14.0,998.0,15.48,12,11.0
0.0,14.0,998.0,15.48,12,13.0
0.0,14.0,998.0,15.48,12,11.0
0.0,16.0,999.0,9.0,12,11.0
0.0,16.0,999.0,9.0,12,12.0
0.0,16.0,999.0,9.0,12,10.0
0.0,16.0,999.0,9.0,12,8.0
-1.0,18.0,999.0,7.2,12,11.0
-1.0,18.0,999.0,7.2,12,16.0
-1.0,18.0,999.0,7.2,12,13.0
-1.0,18.0,999.0,7.2,12,15.0
-1.0,20.0,1000.0,11.52,12,10.0
-1.0,20.0,1000.0,11.52,12,10.0
-1.0,20.0,1000.0,11.52,12,11.0
-1.0,20.0,1000.0,11.52,12,14.0
-2.0,19.0,1001.0,17.28,12,4.0
-2.0,19.0,1001.0,17.28,12,14.0
-2.0,19.0,1001.0,17.28,12,10.0
-2.0,19.0,1001.0,17.28,12,7.0
-3.0,21.0,1001.0,9.0,12,6.0
-3.0,21.0,1001.0,9.0,12,9.0
-3.0,21.0,1001.0,9.0,12,11.0
-3.0,21.0,1001.0,9.0,12,6.0
-4.0,21.0,1001.0,15.48,12,6.0
-4.0,21.0,1001.0,15.48,12,11.0
-4.0,21.0,1001.0,15.48,12,11.0
-4.0,21.0,1001.0,15.48,12,8.0
-4.0,22.0,1001.0,12.24,12,8.0
-4.0,22.0,1001.0,12.24,12,10.0
-4.0,22.0,1001.0,12.24,12,8.0
-4.0,22.0,1001.0,12.24,12,11.0
-4.0,23.0,1001.0,9.0,12,10.0
-4.0,23.0,1001.0,9.0,12,9.0
-4.0,23.0,1001.0,9.0,12,9.0
-4.0,23.0,1001.0,9.0,12,9.0
-4.0,24.0,1001.0,6.84,12,6.0
-4.0,24.0,1001.0,6.84,12,10.0
-4.0,24.0,1001.0,6.84,12,10.0
-4.0,24.0,1001.0,6.84,12,11.0
-4.0,26.0,1000.0,7.2,12,10.0
-4.0,26.0,1000.0,7.2,12,10.0
-4.0,26.0,1000.0,7.2,12,9.0
-4.0,26.0,1000.0,7.2,12,9.0
-4.0,30.0,1000.0,7.92,12,9.0
-4.0,30.0,1000.0,7.92,12,10.0
-4.0,30.0,1000.0,7.92,12,7.0
-4.0,30.0,1000.0,7.92,12,8.0
-4.0,31.0,1000.0,3.24,12,4.0
-4.0,31.0,1000.0,3.24,12,9.0
-4.0,31.0,1000.0,3.24,12,9.0
-4.0,31.0,1000.0,3.24,12,5.0
-4.0,31.0,1000.0,5.04,12,6.0
-4.0,31.0,1000.0,5.04,12,11.0
-4.0,31.0,1000.0,5.04,12,7.0
-4.0,31.0,1000.0,5.04,12,6.0
-4.0,31.0,1001.0,2.88,12,3.0
-4.0,31.0,1001.0,2.88,12,10.0
-4.0,31.0,1001.0,2.88,12,7.0
-4.0,31.0,1001.0,2.88,12,9.0
-4.0,34.0,1001.0,9.72,12,10.0
-4.0,34.0,1001.0,9.72,12,9.0
-4.0,34.0,1001.0,9.72,12,8.0
-4.0,34.0,1001.0,9.72,12,6.0
-2.0,30.0,1002.0,12.6,12,3.0
-2.0,30.0,1002.0,12.6,12,7.0
-2.0,30.0,1002.0,12.6,12,8.0
-2.0,30.0,1002.0,12.6,12,7.0
-2.0,25.0,1002.0,20.16,12,9.0
-2.0,25.0,1002.0,20.16,12,10.0
-2.0,25.0,1002.0,20.16,12,8.0
-2.0,25.0,1002.0,20.16,12,7.0
-1.0,25.0,1002.0,14.4,12,8.0
-1.0,25.0,1002.0,14.4,12,9.0
-1.0,25.0,1002.0,14.4,12,9.0
-1.0,25.0,1002.0,14.4,12,6.0
-1.0,25.0,1002.0,17.28,12,9.0
-1.0,25.0,1002.0,17.28,12,13.0
-1.0,25.0,1002.0,17.28,12,10.0
-1.0,25.0,1002.0,17.28,12,9.0
0.0,22.0,1001.0,20.16,12,9.0
0.0,22.0,1001.0,20.16,12,15.0
0.0,22.0,1001.0,20.16,12,7.0
0.0,22.0,1001.0,20.16,12,11.0
0.0,22.0,1001.0,14.4,12,9.0
0.0,22.0,1001.0,14.4,12,8.0
0.0,22.0,1001.0,14.4,12,9.0
0.0,22.0,1001.0,14.4,12,10.0
1.0,21.0,1002.0,8.64,12,7.0
1.0,21.0,1002.0,8.64,12,13.0
1.0,21.0,1002.0,8.64,12,5.0
1.0,21.0,1002.0,8.64,12,10.0
0.0,23.0,1002.0,7.92,12,4.0
0.0,23.0,1002.0,7.92,12,10.0
0.0,23.0,1002.0,7.92,12,8.0
0.0,24.0,1003.0,7.92,12,7.0
0.0,24.0,1003.0,7.92,12,11.0
0.0,24.0,1003.0,7.92,12,7.0
0.0,25.0,1003.0,5.04,12,3.0
0.0,25.0,1003.0,5.04,12,10.0
0.0,25.0,1003.0,5.04,12,10.0
0.0,25.0,1003.0,5.04,12,10.0
-2.0,27.0,1004.0,8.28,12,13.0
-2.0,27.0,1004.0,8.28,12,13.0
-2.0,27.0,1004.0,8.28,12,14.0
-2.0,27.0,1004.0,8.28,12,17.0
-4.0,31.0,1004.0,7.92,12,9.0
-4.0,31.0,1004.0,7.92,12,12.0
-4.0,31.0,1004.0,7.92,12,7.0
-4.0,31.0,1004.0,7.92,12,9.0
-4.0,32.0,1004.0,7.56,12,11.0
-4.0,32.0,1004.0,7.56,12,9.0
-4.0,32.0,1004.0,7.56,12,12.0
-4.0,32.0,1004.0,7.56,12,18.0
-4.0,33.0,1004.0,6.48,12,6.0
-4.0,33.0,1004.0,6.48,12,11.0
-4.0,33.0,1004.0,6.48,12,3.0
-4.0,33.0,1004.0,6.48,12,6.0
-5.0,35.0,1004.0,6.12,12,11.0
-5.0,35.0,1004.0,6.12,12,6.0
-5.0,35.0,1004.0,6.12,12,7.0
-5.0,35.0,1004.0,6.12,12,6.0
-5.0,36.0,1004.0,3.24,12,11.0
-5.0,36.0,1004.0,3.24,12,9.0
-5.0,36.0,1004.0,3.24,12,5.0
-5.0,36.0,1004.0,3.24,12,9.0
-5.0,45.0,1004.0,2.88,12,5.0
-5.0,45.0,1004.0,2.88,12,8.0
-5.0,45.0,1004.0,2.88,12,3.0
-5.0,45.0,1004.0,2.88,12,8.0
-5.0,44.0,1003.0,9.36,12,9.0
-5.0,44.0,1003.0,9.36,12,8.0
-5.0,44.0,1003.0,9.36,12,7.0
-5.0,44.0,1003.0,9.36,12,7.0
-8.0,38.0,1003.0,2.88,12,6.0
-8.0,38.0,1003.0,2.88,12,13.0
-8.0,38.0,1003.0,2.88,12,6.0
-8.0,38.0,1003.0,2.88,12,8.0
-10.0,36.0,1004.0,5.4,12,8.0
-10.0,36.0,1004.0,5.4,12,10.0
-10.0,36.0,1004.0,5.4,12,27.0
-10.0,36.0,1004.0,5.4,12,14.0
-6.0,43.0,1004.0,7.92,12,6.0
-6.0,43.0,1004.0,7.92,12,12.0
-6.0,43.0,1004.0,7.92,12,58.0
-6.0,43.0,1004.0,7.92,12,12.0
-4.0,32.0,1004.0,11.88,12,9.0
-4.0,32.0,1004.0,11.88,12,16.0
-4.0,32.0,1004.0,11.88,12,34.0
-4.0,32.0,1004.0,11.88,12,25.0
-1.0,29.0,1004.0,12.6,12,7.0
-1.0,29.0,1004.0,12.6,12,13.0
-1.0,29.0,1004.0,12.6,12,29.0
-1.0,29.0,1004.0,12.6,12,11.0
0.0,26.0,1003.0,15.84,12,18.0
0.0,26.0,1003.0,15.84,12,12.0
0.0,26.0,1003.0,15.84,12,15.0
0.0,26.0,1003.0,15.84,12,16.0
2.0,24.0,1003.0,15.84,12,21.0
2.0,24.0,1003.0,15.84,12,17.0
2.0,24.0,1003.0,15.84,12,18.0
2.0,24.0,1003.0,15.84,12,17.0
3.0,23.0,1001.0,15.84,12,11.0
3.0,23.0,1001.0,15.84,12,17.0
3.0,23.0,1001.0,15.84,12,10.0
3.0,23.0,1001.0,15.84,12,13.0
3.0,21.0,1001.0,15.48,12,6.0
3.0,21.0,1001.0,15.48,12,11.0
3.0,21.0,1001.0,15.48,12,6.0
3.0,21.0,1001.0,15.48,12,9.0
3.0,20.0,1001.0,11.52,12,7.0
3.0,20.0,1001.0,11.52,12,10.0
3.0,20.0,1001.0,11.52,12,9.0
3.0,20.0,1001.0,7.56,12,11.0
3.0,20.0,1001.0,7.56,12,9.0
3.0,23.0,1001.0,4.68,12,12.0
3.0,23.0,1001.0,4.68,12,10.0
3.0,23.0,1001.0,4.68,12,11.0
1.0,24.0,1001.0,2.52,12,5.0
1.0,24.0,1001.0,2.52,12,8.0
1.0,24.0,1001.0,2.52,12,11.0
1.0,24.0,1001.0,2.52,12,11.0
-2.0,24.0,1001.0,8.28,12,24.0
-2.0,24.0,1001.0,8.28,12,31.0
-2.0,24.0,1001.0,8.28,12,13.0
-2.0,24.0,1001.0,8.28,12,32.0
-1.0,33.0,1002.0,5.76,12,68.0
-1.0,33.0,1002.0,5.76,12,108.0
-1.0,33.0,1002.0,5.76,12,87.0
-1.0,33.0,1002.0,5.76,12,97.0
-1.0,41.0,1002.0,7.2,12,92.0
-1.0,41.0,1002.0,7.2,12,116.0
-1.0,41.0,1002.0,7.2,12,106.0
-1.0,41.0,1002.0,7.2,12,115.0
-5.0,43.0,1003.0,5.4,12,113.0
-5.0,43.0,1003.0,5.4,12,132.0
-5.0,43.0,1003.0,5.4,12,119.0
-5.0,43.0,1003.0,5.4,12,130.0
-6.0,42.0,1003.0,3.96,12,120.0
-6.0,42.0,1003.0,3.96,12,140.0
-6.0,42.0,1003.0,3.96,12,138.0
-6.0,42.0,1003.0,3.96,12,138.0
-4.0,33.0,1004.0,6.12,12,118.0
-4.0,33.0,1004.0,6.12,12,142.0
-4.0,33.0,1004.0,6.12,12,136.0
-4.0,33.0,1004.0,6.12,12,158.0
-6.0,37.0,1003.0,3.96,12,117.0
-6.0,37.0,1003.0,3.96,12,149.0
-6.0,37.0,1003.0,3.96,12,146.0
-6.0,37.0,1003.0,3.96,12,140.0
-8.0,32.0,1003.0,6.12,12,125.0
-8.0,32.0,1003.0,6.12,12,145.0
-8.0,32.0,1003.0,6.12,12,160.0
-8.0,32.0,1003.0,6.12,12,150.0
-8.0,48.0,1004.0,5.4,12,148.0
-8.0,48.0,1004.0,5.4,12,199.0
-8.0,48.0,1004.0,5.4,12,257.0
-8.0,48.0,1004.0,5.4,12,149.0
-8.0,50.0,1004.0,3.6,12,139.0
-8.0,50.0,1004.0,3.6,12,177.0
-8.0,50.0,1004.0,3.6,12,178.0
-8.0,50.0,1004.0,3.6,12,109.0
-9.0,53.0,1004.0,7.92,12,70.0
-9.0,53.0,1004.0,7.92,12,147.0
-9.0,53.0,1004.0,7.92,12,136.0
-9.0,53.0,1004.0,7.92,12,84.0
-5.0,55.0,1005.0,1.44,12,60.0
-5.0,55.0,1005.0,1.44,12,107.0
-5.0,55.0,1005.0,1.44,12,109.0
-5.0,55.0,1005.0,1.44,12,60.0
-6.0,54.0,1005.0,6.12,12,40.0
-6.0,54.0,1005.0,6.12,12,52.0
-6.0,54.0,1005.0,6.12,12,87.0
-6.0,54.0,1005.0,6.12,12,38.0
-8.0,50.0,1006.0,7.56,12,26.0
-8.0,50.0,1006.0,7.56,12,39.0
-8.0,50.0,1006.0,7.56,12,54.0
-8.0,50.0,1006.0,7.56,12,32.0
2.0,27.0,1005.0,9.36,12,48.0
2.0,27.0,1005.0,9.36,12,70.0
2.0,27.0,1005.0,9.36,12,78.0
2.0,27.0,1005.0,9.36,12,66.0
0.0,32.0,1006.0,2.88,12,62.0
0.0,32.0,1006.0,2.88,12,72.0
0.0,32.0,1006.0,2.88,12,93.0
0.0,32.0,1006.0,2.88,12,83.0
1.0,33.0,1006.0,3.24,12,70.0
1.0,33.0,1006.0,3.24,12,106.0
1.0,33.0,1006.0,3.24,12,129.0
1.0,33.0,1006.0,3.24,12,122.0
-1.0,42.0,1006.0,9.72,12,92.0
-1.0,42.0,1006.0,9.72,12,85.0
-1.0,42.0,1006.0,9.72,12,102.0
-1.0,42.0,1006.0,9.72,12,95.0
-7.0,45.0,1003.0,2.88,12,75.0
-7.0,45.0,1003.0,2.88,12,79.0
-7.0,45.0,1003.0,2.88,12,105.0
-7.0,45.0,1003.0,2.88,12,93.0
-4.0,45.0,1005.0,2.52,12,51.0
-4.0,45.0,1005.0,2.52,12,60.0
-4.0,45.0,1005.0,2.52,12,68.0
-4.0,45.0,1005.0,2.52,12,59.0
-1.0,68.0,1006.0,0.72,12,61.0
-1.0,68.0,1006.0,0.72,12,72.0
-1.0,68.0,1006.0,0.72,12,86.0
-1.0,68.0,1006.0,0.72,12,79.0
3.0,49.0,1005.0,2.52,12,43.0
3.0,49.0,1005.0,2.52,12,44.0
3.0,49.0,1005.0,2.52,12,55.0
3.0,49.0,1005.0,2.52,12,54.0
3.0,38.0,1004.0,3.6,12,18.0
3.0,38.0,1004.0,3.6,12,16.0
3.0,38.0,1004.0,3.6,12,18.0
3.0,38.0,1004.0,3.6,12,34.0
3.0,39.0,1005.0,2.52,12,10.0
3.0,39.0,1005.0,2.52,12,15.0
3.0,39.0,1005.0,2.52,12,13.0
3.0,39.0,1005.0,2.52,12,22.0
3.0,44.0,1005.0,2.88,12,10.0
3.0,44.0,1005.0,2.88,12,10.0
3.0,44.0,1005.0,2.88,12,13.0
3.0,44.0,1005.0,2.88,12,21.0
3.0,46.0,1006.0,9.0,12,7.0
3.0,46.0,1006.0,9.0,12,12.0
3.0,46.0,1006.0,9.0,12,10.0
3.0,46.0,1006.0,9.0,12,15.0
2.0,50.0,1006.0,4.68,12,13.0
2.0,50.0,1006.0,4.68,12,14.0
2.0,50.0,1006.0,4.68,12,12.0
2.0,50.0,1006.0,4.68,12,13.0
2.0,63.0,1007.0,2.16,12,14.0
2.0,63.0,1007.0,2.16,12,15.0
2.0,63.0,1007.0,2.16,12,11.0
2.0,63.0,1007.0,2.16,12,11.0
1.0,68.0,1008.0,6.12,12,18.0
1.0,68.0,1008.0,6.12,12,15.0
1.0,68.0,1008.0,6.12,12,14.0
1.0,68.0,1008.0,6.12,12,17.0
1.0,72.0,1008.0,6.48,12,29.0
1.0,72.0,1008.0,6.48,12,19.0
1.0,72.0,1008.0,6.48,12,17.0
1.0,72.0,1008.0,6.48,12,18.0
-1.0,39.0,1006.0,3.24,12,26.0
-1.0,39.0,1006.0,3.24,12,13.0
-1.0,39.0,1006.0,3.24,12,12.0
-1.0,39.0,1006.0,3.24,12,17.0
-1.0,75.0,1009.0,4.68,12,21.0
-1.0,75.0,1009.0,4.68,12,13.0
-1.0,75.0,1009.0,4.68,12,13.0
-1.0,75.0,1009.0,4.68,12,18.0
-1.0,77.0,1009.0,2.88,12,21.0
-1.0,77.0,1009.0,2.88,12,11.0
-1.0,77.0,1009.0,2.88,12,18.0
-1.0,77.0,1009.0,2.88,12,16.0
-1.0,75.0,1010.0,9.0,12,13.0
-1.0,75.0,1010.0,9.0,12,13.0
-1.0,75.0,1010.0,9.0,12,18.0
-1.0,75.0,1010.0,9.0,12,15.0
-1.0,70.0,1010.0,8.28,12,14.0
-1.0,70.0,1010.0,8.28,12,13.0
-1.0,70.0,1010.0,8.28,12,17.0
-1.0,70.0,1010.0,8.28,12,17.0
-4.0,72.0,1010.0,5.76,12,19.0
-4.0,72.0,1010.0,5.76,12,12.0
-4.0,72.0,1010.0,5.76,12,11.0
-4.0,72.0,1010.0,5.76,12,15.0
-4.0,72.0,1011.0,8.28,12,22.0
-4.0,72.0,1011.0,8.28,12,19.0
-4.0,72.0,1011.0,8.28,12,15.0
-4.0,72.0,1011.0,8.28,12,22.0
-5.0,67.0,1012.0,8.28,12,22.0
-5.0,67.0,1012.0,8.28,12,17.0
-5.0,67.0,1012.0,8.28,12,18.0
-5.0,67.0,1012.0,8.28,12,21.0
-1.0,61.0,1012.0,10.08,12,20.0
-1.0,61.0,1012.0,10.08,12,22.0
-1.0,61.0,1012.0,10.08,12,31.0
-1.0,61.0,1012.0,10.08,12,32.0
0.0,43.0,1012.0,11.16,12,18.0
0.0,43.0,1012.0,11.16,12,22.0
0.0,43.0,1012.0,11.16,12,35.0
0.0,43.0,1012.0,11.16,12,20.0
2.0,36.0,1011.0,11.52,12,36.0
2.0,36.0,1011.0,11.52,12,41.0
2.0,36.0,1011.0,11.52,12,41.0
2.0,36.0,1011.0,11.52,12,40.0
3.0,30.0,1011.0,10.08,12,70.0
3.0,30.0,1011.0,10.08,12,88.0
3.0,30.0,1011.0,10.08,12,60.0
3.0,30.0,1011.0,10.08,12,102.0
0.0,26.0,1010.0,9.0,12,94.0
0.0,26.0,1010.0,9.0,12,106.0
0.0,26.0,1010.0,9.0,12,100.0
0.0,26.0,1010.0,9.0,12,117.0
0.0,21.0,1011.0,11.52,12,96.0
